Time_ps	1_index	2_index	Distance_A
335.000	595	642	2.496
335.000	596	596	0.000
335.000	597	597	0.000
335.000	597	629	2.470
335.000	597	637	2.757
335.000	598	598	0.000
335.000	598	619	2.515
335.000	598	646	2.597
335.000	599	599	0.000
335.000	599	647	2.767
335.000	600	585	2.756
335.000	600	593	2.443
335.000	600	600	0.000
335.000	601	588	2.492
335.000	601	601	0.000
335.000	601	613	2.739
335.000	602	584	2.834
335.000	602	602	0.000
335.000	602	614	2.528
335.000	602	634	2.622
335.000	603	603	0.000
335.000	603	635	2.675
335.000	603	647	2.867
335.000	604	577	2.989
335.000	604	585	2.981
335.000	604	604	0.000
335.000	605	605	0.000
335.000	606	606	0.000
335.000	606	615	2.717
335.000	607	607	0.000
335.000	607	610	2.574
335.000	608	588	2.630
335.000	608	608	0.000
335.000	609	609	0.000
335.000	609	630	2.663
335.000	610	580	2.456
335.000	610	582	2.690
335.000	610	607	2.574
335.000	610	610	0.000
335.000	611	576	2.705
335.000	611	611	0.000
335.000	612	590	2.772
335.000	612	612	0.000
335.000	613	601	2.739
335.000	613	613	0.000
335.000	613	645	2.960
335.000	614	587	2.634
335.000	614	602	2.528
335.000	614	614	0.000
335.000	615	606	2.717
335.000	615	615	0.000
335.000	615	643	2.663
335.000	616	616	0.000
335.000	617	577	2.660
335.000	617	617	0.000
335.000	617	640	2.779
335.000	618	618	0.000
335.000	618	638	2.730
335.000	619	578	2.649
335.000	619	598	2.515
335.000	619	619	0.000
335.000	620	576	2.901
335.000	620	590	2.939
335.000	620	620	0.000
335.000	620	643	2.631
335.000	621	621	0.000
335.000	622	622	0.000
335.000	622	630	2.616
335.000	622	634	2.980
335.000	623	623	0.000
335.000	623	631	2.347
335.000	624	576	2.962
335.000	624	582	2.597
335.000	624	583	2.784
335.000	624	624	0.000
335.000	625	625	0.000
335.000	626	584	2.822
335.000	626	626	0.000
335.000	627	627	0.000
335.000	627	642	2.985
335.000	628	592	2.485
335.000	628	628	0.000
335.000	628	632	2.666
335.000	628	636	2.857
335.000	629	597	2.470
335.000	629	629	0.000
335.000	629	633	2.828
335.000	630	609	2.663
335.000	630	622	2.616
335.000	630	630	0.000
335.000	631	586	2.670
335.000	631	623	2.347
335.000	631	631	0.000
335.000	631	647	2.593
335.000	632	590	2.674
335.000	632	628	2.666
335.000	632	632	0.000
335.000	633	629	2.828
335.000	633	633	0.000
335.000	634	602	2.622
335.000	634	622	2.980
335.000	634	634	0.000
335.000	635	603	2.675
335.000	635	635	0.000
335.000	636	628	2.857
335.000	636	636	0.000
335.000	637	597	2.757
335.000	637	637	0.000
335.000	638	587	2.467
335.000	638	618	2.730
335.000	638	638	0.000
335.000	639	595	2.725
335.000	639	639	0.000
335.000	640	591	2.796
335.000	640	617	2.779
335.000	640	640	0.000
335.000	641	641	0.000
335.000	642	595	2.496
335.000	642	627	2.985
335.000	642	642	0.000
335.000	643	615	2.663
335.000	643	620	2.631
335.000	643	643	0.000
335.000	644	644	0.000
335.000	645	613	2.960
335.000	645	645	0.000
335.000	646	584	2.882
335.000	646	598	2.597
335.000	646	646	0.000
335.000	647	599	2.767
335.000	647	603	2.867
335.000	647	631	2.593
335.000	647	647	0.000
340.000	576	576	0.000
340.000	576	611	2.953
340.000	576	612	2.808
340.000	576	624	2.769
340.000	577	577	0.000
340.000	577	617	2.849
340.000	577	625	2.938
340.000	578	578	0.000
340.000	578	618	2.829
340.000	579	579	0.000
340.000	579	627	2.758
340.000	579	635	2.692
340.000	580	580	0.000
340.000	580	594	2.627
340.000	580	610	2.857
340.000	580	628	2.664
340.000	581	581	0.000
340.000	581	634	2.885
340.000	582	582	0.000
340.000	582	610	2.519
340.000	582	624	2.813
340.000	583	583	0.000
340.000	583	594	2.631
340.000	583	596	2.925
340.000	584	584	0.000
340.000	584	602	2.839
340.000	584	626	2.695
340.000	585	585	0.000
340.000	585	597	2.626
340.000	585	637	2.812
340.000	586	586	0.000
340.000	586	631	2.871
340.000	587	587	0.000
340.000	587	614	2.447
340.000	587	638	2.765
340.000	588	588	0.000
340.000	588	601	2.734
340.000	588	608	2.650
340.000	589	589	0.000
340.000	589	643	2.960
340.000	590	590	0.000
340.000	590	607	2.904
340.000	591	591	0.000
340.000	591	593	2.472
340.000	592	592	0.000
340.000	592	628	2.406
340.000	592	632	2.654
340.000	593	591	2.472
340.000	593	593	0.000
340.000	593	600	2.657
340.000	594	580	2.627
340.000	594	583	2.631
340.000	594	594	0.000
340.000	595	595	0.000
340.000	595	639	2.809
340.000	595	642	2.457
340.000	596	583	2.925
340.000	596	596	0.000
340.000	596	611	2.882
340.000	596	636	2.915
340.000	597	585	2.626
340.000	597	597	0.000
340.000	597	629	2.590
340.000	598	598	0.000
340.000	598	619	2.857
340.000	598	646	2.662
340.000	599	599	0.000
340.000	599	631	2.814
340.000	600	593	2.657
340.000	600	600	0.000
340.000	601	588	2.734
340.000	601	601	0.000
340.000	601	613	2.962
340.000	602	584	2.839
340.000	602	602	0.000
340.000	602	614	2.788
340.000	602	618	2.756
340.000	603	603	0.000
340.000	603	635	2.462
340.000	603	647	2.724
340.000	604	604	0.000
340.000	604	640	2.861
340.000	604	645	2.737
340.000	605	605	0.000
340.000	605	611	2.995
340.000	605	644	2.944
340.000	606	606	0.000
340.000	606	615	2.576
340.000	606	644	2.879
340.000	607	590	2.904
340.000	607	607	0.000
340.000	607	610	2.584
340.000	608	588	2.650
340.000	608	608	0.000
340.000	609	609	0.000
340.000	609	630	2.616
340.000	610	580	2.857
340.000	610	582	2.519
340.000	610	607	2.584
340.000	610	610	0.000
340.000	611	576	2.953
340.000	611	596	2.882
340.000	611	605	2.995
340.000	611	611	0.000
340.000	612	576	2.808
340.000	612	612	0.000
340.000	612	632	2.872
340.000	612	644	2.879
340.000	613	601	2.962
340.000	613	613	0.000
340.000	614	587	2.447
340.000	614	602	2.788
340.000	614	614	0.000
340.000	615	606	2.576
340.000	615	615	0.000
340.000	615	643	2.671
340.000	616	616	0.000
340.000	617	577	2.849
340.000	617	617	0.000
340.000	617	640	2.928
340.000	618	578	2.829
340.000	618	602	2.756
340.000	618	618	0.000
340.000	619	598	2.857
340.000	619	619	0.000
340.000	620	620	0.000
340.000	621	621	0.000
340.000	621	633	2.564
340.000	622	622	0.000
340.000	622	630	2.526
340.000	623	623	0.000
340.000	623	631	2.553
340.000	624	576	2.769
340.000	624	582	2.813
340.000	624	624	0.000
340.000	624	641	2.957
340.000	625	577	2.938
340.000	625	625	0.000
340.000	626	584	2.695
340.000	626	626	0.000
340.000	627	579	2.758
340.000	627	627	0.000
340.000	627	642	2.856
340.000	628	580	2.664
340.000	628	592	2.406
340.000	628	628	0.000
340.000	628	636	2.851
340.000	629	597	2.590
340.000	629	629	0.000
340.000	629	633	2.448
340.000	630	609	2.616
340.000	630	622	2.526
340.000	630	630	0.000
340.000	631	586	2.871
340.000	631	599	2.814
340.000	631	623	2.553
340.000	631	631	0.000
340.000	632	592	2.654
340.000	632	612	2.872
340.000	632	632	0.000
340.000	633	621	2.564
340.000	633	629	2.448
340.000	633	633	0.000
340.000	634	581	2.885
340.000	634	634	0.000
340.000	634	638	2.725
340.000	635	579	2.692
340.000	635	603	2.462
340.000	635	635	0.000
340.000	636	596	2.915
340.000	636	628	2.851
340.000	636	636	0.000
340.000	637	585	2.812
340.000	637	637	0.000
340.000	638	587	2.765
340.000	638	634	2.725
340.000	638	638	0.000
340.000	639	595	2.809
340.000	639	639	0.000
340.000	640	604	2.861
340.000	640	617	2.928
340.000	640	640	0.000
340.000	641	624	2.957
340.000	641	641	0.000
340.000	642	595	2.457
340.000	642	627	2.856
340.000	642	642	0.000
340.000	643	589	2.960
340.000	643	615	2.671
340.000	643	643	0.000
340.000	644	605	2.944
340.000	644	606	2.879
340.000	644	612	2.879
340.000	644	644	0.000
340.000	645	604	2.737
340.000	645	645	0.000
340.000	646	598	2.662
340.000	646	646	0.000
340.000	647	603	2.724
340.000	647	647	0.000
345.000	576	576	0.000
345.000	576	611	2.797
345.000	577	577	0.000
345.000	577	608	2.799
345.000	577	617	2.873
345.000	577	625	2.971
345.000	578	578	0.000
345.000	579	579	0.000
345.000	579	635	2.532
345.000	580	580	0.000
345.000	580	594	2.685
345.000	580	610	2.485
345.000	581	581	0.000
345.000	581	609	2.970
345.000	582	582	0.000
345.000	582	583	2.940
345.000	582	610	2.741
345.000	583	582	2.940
345.000	583	583	0.000
345.000	583	641	2.949
345.000	584	584	0.000
345.000	584	646	2.916
345.000	585	585	0.000
345.000	585	597	2.624
345.000	585	637	2.931
345.000	586	586	0.000
345.000	586	631	2.492
345.000	587	587	0.000
345.000	587	614	2.657
345.000	588	588	0.000
345.000	588	601	2.732
345.000	588	608	2.487
345.000	589	589	0.000
345.000	589	616	2.916
345.000	589	643	2.989
345.000	590	590	0.000
345.000	591	591	0.000
345.000	591	593	2.416
345.000	591	604	2.655
345.000	592	592	0.000
345.000	592	628	2.430
345.000	592	632	2.727
345.000	593	591	2.416
345.000	593	593	0.000
345.000	594	580	2.685
345.000	594	594	0.000
345.000	594	596	2.886
345.000	595	595	0.000
345.000	595	642	2.674
345.000	596	594	2.886
345.000	596	596	0.000
345.000	597	585	2.624
345.000	597	597	0.000
345.000	597	629	2.668
345.000	598	598	0.000
345.000	598	619	2.675
345.000	598	646	2.594
345.000	599	599	0.000
345.000	599	647	2.952
345.000	600	600	0.000
345.000	600	621	2.989
345.000	600	637	2.920
345.000	601	588	2.732
345.000	601	601	0.000
345.000	601	613	2.912
345.000	602	602	0.000
345.000	602	614	2.964
345.000	602	618	2.598
345.000	603	603	0.000
345.000	603	635	2.465
345.000	604	591	2.655
345.000	604	604	0.000
345.000	605	605	0.000
345.000	605	611	2.618
345.000	605	636	2.957
345.000	606	606	0.000
345.000	606	615	2.525
345.000	606	644	2.976
345.000	607	607	0.000
345.000	607	610	2.967
345.000	608	577	2.799
345.000	608	588	2.487
345.000	608	608	0.000
345.000	609	581	2.970
345.000	609	609	0.000
345.000	609	630	2.894
345.000	609	638	2.715
345.000	610	580	2.485
345.000	610	582	2.741
345.000	610	607	2.967
345.000	610	610	0.000
345.000	611	576	2.797
345.000	611	605	2.618
345.000	611	611	0.000
345.000	612	612	0.000
345.000	612	632	2.817
345.000	612	644	2.901
345.000	613	601	2.912
345.000	613	613	0.000
345.000	613	645	2.776
345.000	614	587	2.657
345.000	614	602	2.964
345.000	614	614	0.000
345.000	615	606	2.525
345.000	615	615	0.000
345.000	615	643	2.693
345.000	616	589	2.916
345.000	616	616	0.000
345.000	617	577	2.873
345.000	617	617	0.000
345.000	617	640	2.885
345.000	618	602	2.598
345.000	618	618	0.000
345.000	618	619	2.789
345.000	619	598	2.675
345.000	619	618	2.789
345.000	619	619	0.000
345.000	620	620	0.000
345.000	621	600	2.989
345.000	621	621	0.000
345.000	622	622	0.000
345.000	622	630	2.713
345.000	622	634	2.475
345.000	623	623	0.000
345.000	623	631	2.475
345.000	624	624	0.000
345.000	625	577	2.971
345.000	625	625	0.000
345.000	625	633	2.993
345.000	626	626	0.000
345.000	626	634	2.591
345.000	627	627	0.000
345.000	627	642	2.646
345.000	628	592	2.430
345.000	628	628	0.000
345.000	628	636	2.650
345.000	629	597	2.668
345.000	629	629	0.000
345.000	629	633	2.914
345.000	630	609	2.894
345.000	630	622	2.713
345.000	630	630	0.000
345.000	631	586	2.492
345.000	631	623	2.475
345.000	631	631	0.000
345.000	631	647	2.627
345.000	632	592	2.727
345.000	632	612	2.817
345.000	632	632	0.000
345.000	633	625	2.993
345.000	633	629	2.914
345.000	633	633	0.000
345.000	634	622	2.475
345.000	634	626	2.591
345.000	634	634	0.000
345.000	635	579	2.532
345.000	635	603	2.465
345.000	635	635	0.000
345.000	636	605	2.957
345.000	636	628	2.650
345.000	636	636	0.000
345.000	637	585	2.931
345.000	637	600	2.920
345.000	637	637	0.000
345.000	637	640	2.799
345.000	638	609	2.715
345.000	638	638	0.000
345.000	639	639	0.000
345.000	640	617	2.885
345.000	640	637	2.799
345.000	640	640	0.000
345.000	641	583	2.949
345.000	641	641	0.000
345.000	642	595	2.674
345.000	642	627	2.646
345.000	642	642	0.000
345.000	643	589	2.989
345.000	643	615	2.693
345.000	643	643	0.000
345.000	644	606	2.976
345.000	644	612	2.901
345.000	644	644	0.000
345.000	645	613	2.776
345.000	645	645	0.000
345.000	646	584	2.916
345.000	646	598	2.594
345.000	646	646	0.000
345.000	647	599	2.952
345.000	647	631	2.627
345.000	647	647	0.000
350.000	576	576	0.000
350.000	576	582	2.744
350.000	576	624	2.872
350.000	577	577	0.000
350.000	577	621	2.697
350.000	577	625	2.730
350.000	577	629	2.717
350.000	578	578	0.000
350.000	578	618	2.866
350.000	579	579	0.000
350.000	580	580	0.000
350.000	580	594	2.654
350.000	580	610	2.637
350.000	581	581	0.000
350.000	581	616	2.893
350.000	581	638	2.930
350.000	582	576	2.744
350.000	582	582	0.000
350.000	582	596	2.606
350.000	582	641	2.893
350.000	583	583	0.000
350.000	583	620	2.645
350.000	584	584	0.000
350.000	584	602	2.917
350.000	584	646	2.760
350.000	585	585	0.000
350.000	585	597	2.811
350.000	585	617	2.706
350.000	586	586	0.000
350.000	586	631	2.656
350.000	587	587	0.000
350.000	587	614	2.502
350.000	588	588	0.000
350.000	588	601	2.787
350.000	589	589	0.000
350.000	590	590	0.000
350.000	590	620	2.941
350.000	590	632	2.791
350.000	591	591	0.000
350.000	591	593	2.374
350.000	591	604	2.687
350.000	592	592	0.000
350.000	592	628	2.485
350.000	592	632	2.808
350.000	593	591	2.374
350.000	593	593	0.000
350.000	593	637	2.890
350.000	594	580	2.654
350.000	594	594	0.000
350.000	594	596	2.823
350.000	595	595	0.000
350.000	595	639	2.834
350.000	595	642	2.652
350.000	596	582	2.606
350.000	596	594	2.823
350.000	596	596	0.000
350.000	597	585	2.811
350.000	597	597	0.000
350.000	597	629	2.348
350.000	598	598	0.000
350.000	598	619	2.685
350.000	598	646	2.670
350.000	599	599	0.000
350.000	599	623	2.628
350.000	600	600	0.000
350.000	601	588	2.787
350.000	601	601	0.000
350.000	601	625	2.468
350.000	602	584	2.917
350.000	602	602	0.000
350.000	602	614	2.980
350.000	602	618	2.797
350.000	603	603	0.000
350.000	603	635	2.450
350.000	604	591	2.687
350.000	604	604	0.000
350.000	604	613	2.931
350.000	605	605	0.000
350.000	605	606	2.789
350.000	605	611	2.747
350.000	605	644	2.898
350.000	606	605	2.789
350.000	606	606	0.000
350.000	606	615	2.710
350.000	606	624	2.808
350.000	607	607	0.000
350.000	607	610	2.997
350.000	608	608	0.000
350.000	608	617	2.849
350.000	609	609	0.000
350.000	609	630	2.856
350.000	610	580	2.637
350.000	610	607	2.997
350.000	610	610	0.000
350.000	611	605	2.747
350.000	611	611	0.000
350.000	612	612	0.000
350.000	612	615	2.406
350.000	612	632	2.611
350.000	612	644	2.859
350.000	613	604	2.931
350.000	613	613	0.000
350.000	613	645	2.895
350.000	614	587	2.502
350.000	614	602	2.980
350.000	614	614	0.000
350.000	615	606	2.710
350.000	615	612	2.406
350.000	615	615	0.000
350.000	615	643	2.620
350.000	616	581	2.893
350.000	616	616	0.000
350.000	617	585	2.706
350.000	617	608	2.849
350.000	617	617	0.000
350.000	617	640	2.999
350.000	618	578	2.866
350.000	618	602	2.797
350.000	618	618	0.000
350.000	619	598	2.685
350.000	619	619	0.000
350.000	620	583	2.645
350.000	620	590	2.941
350.000	620	620	0.000
350.000	621	577	2.697
350.000	621	621	0.000
350.000	622	622	0.000
350.000	622	630	2.889
350.000	622	634	2.861
350.000	623	599	2.628
350.000	623	623	0.000
350.000	623	631	2.386
350.000	624	576	2.872
350.000	624	606	2.808
350.000	624	624	0.000
350.000	625	577	2.730
350.000	625	601	2.468
350.000	625	625	0.000
350.000	625	633	2.778
350.000	626	626	0.000
350.000	626	630	2.741
350.000	627	627	0.000
350.000	628	592	2.485
350.000	628	628	0.000
350.000	628	636	2.766
350.000	629	577	2.717
350.000	629	597	2.348
350.000	629	629	0.000
350.000	630	609	2.856
350.000	630	622	2.889
350.000	630	626	2.741
350.000	630	630	0.000
350.000	631	586	2.656
350.000	631	623	2.386
350.000	631	631	0.000
350.000	632	590	2.791
350.000	632	592	2.808
350.000	632	612	2.611
350.000	632	632	0.000
350.000	633	625	2.778
350.000	633	633	0.000
350.000	634	622	2.861
350.000	634	634	0.000
350.000	635	603	2.450
350.000	635	635	0.000
350.000	635	647	2.880
350.000	636	628	2.766
350.000	636	636	0.000
350.000	636	644	2.940
350.000	637	593	2.890
350.000	637	637	0.000
350.000	637	640	2.989
350.000	638	581	2.930
350.000	638	638	0.000
350.000	639	595	2.834
350.000	639	639	0.000
350.000	640	617	2.999
350.000	640	637	2.989
350.000	640	640	0.000
350.000	641	582	2.893
350.000	641	641	0.000
350.000	642	595	2.652
350.000	642	642	0.000
350.000	643	615	2.620
350.000	643	643	0.000
350.000	644	605	2.898
350.000	644	612	2.859
350.000	644	636	2.940
350.000	644	644	0.000
350.000	645	613	2.895
350.000	645	645	0.000
350.000	646	584	2.760
350.000	646	598	2.670
350.000	646	646	0.000
350.000	647	635	2.880
350.000	647	647	0.000
355.000	576	576	0.000
355.000	577	577	0.000
355.000	577	588	2.787
355.000	577	600	2.962
355.000	578	578	0.000
355.000	578	616	2.994
355.000	578	618	2.749
355.000	579	579	0.000
355.000	579	627	2.677
355.000	579	642	2.799
355.000	579	647	2.904
355.000	580	580	0.000
355.000	580	610	2.597
355.000	581	581	0.000
355.000	581	587	2.786
355.000	581	616	2.913
355.000	582	582	0.000
355.000	582	596	2.969
355.000	582	611	2.921
355.000	583	583	0.000
355.000	583	590	2.827
355.000	583	620	2.923
355.000	583	624	2.715
355.000	584	584	0.000
355.000	584	646	2.627
355.000	585	585	0.000
355.000	585	597	2.670
355.000	585	608	2.650
355.000	585	617	2.696
355.000	586	586	0.000
355.000	586	631	2.795
355.000	587	581	2.786
355.000	587	587	0.000
355.000	587	614	2.656
355.000	588	577	2.787
355.000	588	588	0.000
355.000	588	601	2.558
355.000	588	608	2.965
355.000	589	589	0.000
355.000	589	643	2.946
355.000	590	583	2.827
355.000	590	590	0.000
355.000	590	632	2.649
355.000	591	591	0.000
355.000	591	593	2.696
355.000	592	592	0.000
355.000	592	607	2.962
355.000	592	628	2.842
355.000	592	632	2.849
355.000	593	591	2.696
355.000	593	593	0.000
355.000	593	637	2.668
355.000	594	594	0.000
355.000	594	596	2.798
355.000	594	636	2.862
355.000	595	595	0.000
355.000	595	639	2.632
355.000	595	642	2.485
355.000	596	582	2.969
355.000	596	594	2.798
355.000	596	596	0.000
355.000	597	585	2.670
355.000	597	597	0.000
355.000	597	621	2.841
355.000	597	629	2.535
355.000	598	598	0.000
355.000	598	619	2.651
355.000	598	646	2.488
355.000	599	599	0.000
355.000	599	623	2.833
355.000	600	577	2.962
355.000	600	600	0.000
355.000	600	621	2.816
355.000	600	633	2.964
355.000	601	588	2.558
355.000	601	601	0.000
355.000	601	625	2.557
355.000	602	602	0.000
355.000	603	603	0.000
355.000	603	635	2.544
355.000	604	604	0.000
355.000	605	605	0.000
355.000	605	611	2.868
355.000	606	606	0.000
355.000	606	624	2.764
355.000	607	592	2.962
355.000	607	607	0.000
355.000	607	610	2.685
355.000	608	585	2.650
355.000	608	588	2.965
355.000	608	608	0.000
355.000	609	609	0.000
355.000	610	580	2.597
355.000	610	607	2.685
355.000	610	610	0.000
355.000	610	620	2.576
355.000	611	582	2.921
355.000	611	605	2.868
355.000	611	611	0.000
355.000	612	612	0.000
355.000	612	615	2.741
355.000	612	632	2.648
355.000	612	644	2.977
355.000	613	613	0.000
355.000	613	617	2.818
355.000	613	633	2.996
355.000	613	645	2.880
355.000	614	587	2.656
355.000	614	614	0.000
355.000	615	612	2.741
355.000	615	615	0.000
355.000	615	643	2.457
355.000	616	578	2.994
355.000	616	581	2.913
355.000	616	616	0.000
355.000	617	585	2.696
355.000	617	613	2.818
355.000	617	617	0.000
355.000	617	640	2.971
355.000	618	578	2.749
355.000	618	618	0.000
355.000	618	619	2.706
355.000	619	598	2.651
355.000	619	618	2.706
355.000	619	619	0.000
355.000	620	583	2.923
355.000	620	610	2.576
355.000	620	620	0.000
355.000	620	641	2.992
355.000	621	597	2.841
355.000	621	600	2.816
355.000	621	621	0.000
355.000	622	622	0.000
355.000	622	630	2.621
355.000	622	634	2.523
355.000	623	599	2.833
355.000	623	623	0.000
355.000	623	631	2.420
355.000	624	583	2.715
355.000	624	606	2.764
355.000	624	624	0.000
355.000	625	601	2.557
355.000	625	625	0.000
355.000	625	633	2.926
355.000	626	626	0.000
355.000	626	630	2.879
355.000	627	579	2.677
355.000	627	627	0.000
355.000	628	592	2.842
355.000	628	628	0.000
355.000	628	636	2.530
355.000	629	597	2.535
355.000	629	629	0.000
355.000	630	622	2.621
355.000	630	626	2.879
355.000	630	630	0.000
355.000	631	586	2.795
355.000	631	623	2.420
355.000	631	631	0.000
355.000	632	590	2.649
355.000	632	592	2.849
355.000	632	612	2.648
